0.000000000000000000e+00,2.100245958463269176e+02,2.294367689783810818e+02,2.261368592387098317e+02,1.249169937892620368e+02,4.487942281496278270e+02,4.487826652292696394e+02,1.393960975714943800e+02,2.450716213161229007e+02,3.355444594679795500e+02,1.895682377209286642e+02,6.105612457949549707e+02,4.436520875626822544e+02,4.427101702495867244e+02,4.872354993040955833e+02,4.336940092467827981e+02,3.542991887482642142e+02,1.592131912042250690e+02,4.827309440961336691e+02,4.031179464268226411e+02,1.722448763956558935e+02,1.912408355022531623e+02,1.793246039950815032e+02,1.220325058344302818e+02,3.938314496944220195e+02,4.771713893238601258e+02,2.833503192311274574e+02,4.037122759771920073e+02,1.291013560388018675e+02,7.301935205153482684e+02,2.199163174368081286e+02,2.171796619809720141e+02,5.973352560014029677e+02,5.166307517935038049e+02,2.538503638796866824e+02,2.134960969410323344e+02,4.862219563302714391e+02,3.701192105124518434e+02,2.163973120536441002e+02,4.558219935169760220e+02,4.288161227904367365e+02,7.330016494794331265e+02,3.518430271534280962e+01,2.430107266382950115e+02,2.212817250225647854e+02,5.083546426551015429e+02,5.482528312747275550e+02,3.595786907086565520e+02,3.884608560521723462e+02,1.470598254721572857e+02,6.551277121462169362e+02,2.237030431536178412e+02,3.836061271893140656e+02,4.620587912132008341e+02,3.617520997173537012e+02,4.203065353814358218e+02,2.891592710602100738e+02,1.284520116262594343e+02,3.383939679280442192e+02,3.889305710138667678e+02,2.270444879689783590e+02,3.449318169328757335e+02,6.288374026132629524e+02,5.893887768974426535e+02,4.248857546168259205e+02,2.144237871615484039e+02,5.619954212830398319e+02,6.884510407039770143e+02,3.486885179099504057e+02,3.834539827772346143e+02,2.561578218881113571e+02,4.406330007979586298e+02,1.560060311967056919e+02,3.919643078655500972e+02,4.657138530223237467e+02,4.740265908953562644e+02,2.644354947016069559e+02,4.809450665668456963e+02,4.338511687374499957e+02,4.402935701139277285e+02,5.224479104674051086e+02,7.091029712784522872e+02,2.905886281320732110e+02,4.038785467072497681e+02,3.121295554072362961e+02,4.680041657650356797e+02,3.550230667769856723e+02,4.353489661989573847e+02,1.630187173225149024e+02,2.102079437860719509e+02,2.136532342954110959e+02,3.512508826678469518e+02,1.291452544781078018e+02,1.525270790825458675e+02,1.384061116279039823e+02,3.829896787085289702e+02,6.834018956213188858e+02,4.338654777865542655e+02,4.016483715841796993e+02,3.066559194703195317e+02
2.100245958463269176e+02,0.000000000000000000e+00,2.370192888322264579e+01,4.188174977272866784e+01,1.221253453062311110e+02,5.161144099746830989e+02,5.161044914590413555e+02,3.434710730471738316e+02,4.121957324480484885e+02,1.346366077084026074e+02,5.366057883465423828e+01,4.017347525819563430e+02,3.568517535688358748e+02,4.842113749826285130e+02,3.140930798945746005e+02,4.768491063312536085e+02,4.427655936752890398e+02,3.530072345397685467e+02,3.108186637336735316e+02,2.082529017104798470e+02,3.805155846371870325e+02,2.883848790874697556e+02,1.732268009950616943e+02,1.142125377166760103e+02,2.805994823713423330e+02,5.076478217187063819e+02,3.130502807136317074e+02,4.187088834614025359e+02,3.366776784344581301e+02,5.225277922651446261e+02,4.290898116443859323e+01,3.656759587129702282e+01,3.893956360777147552e+02,5.444447213186973613e+02,3.682050232905285156e+02,2.367349559399278647e+01,4.741056307279982889e+02,3.084473675079804593e+02,3.030805189428751873e+02,4.861271457555563984e+02,4.720582079313788881e+02,5.264973104065452389e+02,1.754946215994358170e+02,4.475333507965832069e+01,3.800592918098882933e+01,2.983555258101233107e+02,3.458154526452248092e+02,3.580052467034938672e+02,2.329225965405501597e+02,3.436190950183481050e+02,4.478723662422958682e+02,2.948866902792221367e+01,4.606429419292330749e+02,5.023983971666311845e+02,4.456553516204573384e+02,2.472461193799306614e+02,4.150918353848889524e+02,3.377445768420543004e+02,4.275960197848348230e+02,3.088465958986994337e+02,4.603331736660982187e+01,3.905191437790659847e+02,4.285273155970779158e+02,3.802534769116774100e+02,2.961686408482941602e+02,4.374923162130611587e+01,3.539993701450782169e+02,4.908980565933706544e+02,3.848175153895244307e+02,4.437086856311585166e+02,4.179783406713847853e+02,4.754678520274747484e+02,2.780942566952891184e+02,2.013707442909950203e+02,4.865883560071757756e+02,5.094422422744349319e+02,6.726385549044516665e+01,3.356627084457595060e+02,4.716409724649288933e+02,4.813006148175281851e+02,3.328044139247997464e+02,5.064908293490261713e+02,8.190649638796708132e+01,4.128206480093291475e+02,1.610594448245949479e+02,5.332851824235619915e+02,3.962219624613435940e+02,4.678306929964882102e+02,1.924229382072190901e+02,8.890769699428261674e+01,9.671848143916127682e+00,4.397819310543719666e+02,2.734517844438401539e+02,3.621993727181451277e+02,2.791229192724849213e+02,1.730518817079574774e+02,4.886402309745152479e+02,2.692206925991787330e+02,3.481505550471141532e+02,2.459746732391845114e+02
2.294367689783810818e+02,2.370192888322264579e+01,0.000000000000000000e+00,2.653559690457833398e+01,1.324782269647889734e+02,5.139102585570386736e+02,5.139006329608513397e+02,3.645275511283230685e+02,4.230979407544687092e+02,1.260224704140185708e+02,5.577485763913254146e+01,3.851506967627618678e+02,3.400231272577622690e+02,5.050256906200081062e+02,3.112606336604635544e+02,4.977906647960414261e+02,4.438949580298407795e+02,3.750816652803728743e+02,3.083402576707053981e+02,2.004888135645635145e+02,3.984977307249890828e+02,3.120132179656704920e+02,1.741760688988095183e+02,1.376945818511387358e+02,2.621323378212953799e+02,5.014263991526160567e+02,3.103100112519123286e+02,4.119495676859746141e+02,3.571152717200959046e+02,5.014581440844400504e+02,3.125359752834544480e+01,2.666628781196854092e+01,3.735839585380522863e+02,5.641559371732028012e+02,3.735845465102518688e+02,4.135036382136854627e+01,4.636502291209545774e+02,3.235205033899219416e+02,3.071161303458169414e+02,4.801311547716465498e+02,4.930310763200557176e+02,5.050099520847492727e+02,1.945238405515465274e+02,2.175512714719260998e+01,2.535956483520838134e+01,2.800561980346664086e+02,3.332747441045329992e+02,3.773023357433100955e+02,2.359021243033807878e+02,3.593216529821734753e+02,4.266103291639091708e+02,1.446640030355444573e+01,4.602148022275335961e+02,5.230528693558793520e+02,4.462211317248931550e+02,2.456415400693763900e+02,4.209642914568382821e+02,3.562836152625700947e+02,4.290403871074526023e+02,2.934998495865704626e+02,3.070366507497790209e+01,3.876844737252102391e+02,4.057392351176223997e+02,3.633956686066541693e+02,3.026854626286447569e+02,3.516864265384911192e+01,3.330097485594000659e+02,4.678516944203727235e+02,4.060271110596169137e+02,4.416214577732148996e+02,4.281369507029532997e+02,4.959709408073002237e+02,3.017651594192403195e+02,1.776776006936928525e+02,4.795514603575970227e+02,5.037449283367538442e+02,4.366339156469716443e+01,3.385125786516532571e+02,4.923287511293151510e+02,5.021048991922058917e+02,3.251349678906753979e+02,4.840997994070484651e+02,6.115442399234888882e+01,4.054841972242607540e+02,1.679675322377163127e+02,5.306719064182340162e+02,4.175880046011754985e+02,4.882490453670577040e+02,2.157561245444370286e+02,8.187177633720962433e+01,1.637136027858715437e+01,4.409627824869977530e+02,2.968434885175626619e+02,3.819296446604178072e+02,3.026044493733432432e+02,1.540719307389454116e+02,4.653658887610051806e+02,2.692305665229152964e+02,3.350202190264468527e+02,2.626236975730188874e+02
2.261368592387098317e+02,4.188174977272866784e+01,2.653559690457833398e+01,0.000000000000000000e+00,1.186042502851891953e+02,4.888666704934836957e+02,4.888571621441915909e+02,3.638131631335573388e+02,4.071660142290601243e+02,1.475410953334132103e+02,3.946098112862092222e+01,3.966871759927309427e+02,3.153955204801032437e+02,5.258462030068991453e+02,3.350142210360660329e+02,5.184320814259400549e+02,4.204445810241812751e+02,3.770086620152906676e+02,3.322693259080179473e+02,2.217964430374845790e+02,3.916989140589892600e+02,3.249907856069058312e+02,1.515230933556659352e+02,1.471206281393261008e+02,2.387357130035296962e+02,4.752293250220162690e+02,2.852481527685498008e+02,3.856787622217964326e+02,3.550369939257743681e+02,5.044793403241474152e+02,7.280510903291101954e+00,9.202060050405494351e+00,3.862179733512848543e+02,5.863163185712693348e+02,3.529702972723545145e+02,6.437344428589365464e+01,4.371323888958170869e+02,3.488144788477065390e+02,2.857343343445166397e+02,4.539840547786088791e+02,5.136280031696995820e+02,5.069473766940629389e+02,1.909525913606141216e+02,1.973233136439658253e+01,5.259140043278338617e+00,2.894182316038696854e+02,3.498619558989752250e+02,3.998828285587881624e+02,2.618489702399325552e+02,3.492637539062443466e+02,4.293157950577548263e+02,1.305265858499922871e+01,4.359641349069448779e+02,5.440891202533921387e+02,4.224717771100328036e+02,2.701048129908232340e+02,4.006124784234255003e+02,3.505800538895657610e+02,4.057806476905859654e+02,2.680610742391367012e+02,4.302424095166693441e+00,3.624947429829148291e+02,4.036332900110326705e+02,3.746124572891702087e+02,3.291387011888476195e+02,1.322133287155098991e+01,3.367156481195083870e+02,4.644421923021204748e+02,4.262899572408420568e+02,4.166710217128530758e+02,4.114541190745647441e+02,5.172084875529812962e+02,3.118473431783945102e+02,1.699037222257688597e+02,4.532197692954238732e+02,4.776542649364872091e+02,3.837069393723349009e+01,3.643231841018863975e+02,5.133241755762852563e+02,5.229397793424640213e+02,3.459522158568963732e+02,4.833269523854438603e+02,7.116989907787092307e+01,3.791248085185030163e+02,1.944894435483577411e+02,5.054674392453183032e+02,4.376006361472435060e+02,5.095949170149653469e+02,2.310580205817763044e+02,5.638645349342635171e+01,3.223167732530571783e+01,4.175436968661512083e+02,3.043230984777212598e+02,3.783083165536597789e+02,3.106735149582679583e+02,1.636085479172722046e+02,4.607335493205780494e+02,2.942634438265405379e+02,3.088499055250676975e+02,2.871267276681569456e+02
1.249169937892620368e+02,1.221253453062311110e+02,1.324782269647889734e+02,1.186042502851891953e+02,0.000000000000000000e+00,4.118319591801686101e+02,4.118212872001710707e+02,2.633596543552520757e+02,2.907138935675964717e+02,2.565084841037436263e+02,7.918973953714734648e+01,5.152678338319283284e+02,3.301653326120917313e+02,5.160509815793371899e+02,4.342980009343020811e+02,5.076018821048650693e+02,3.304479447059857762e+02,2.840303528491414795e+02,4.307533242412919208e+02,3.303602959774696046e+02,2.775673953214996459e+02,2.798305299326157183e+02,7.657307985851970500e+01,1.191181621472862417e+02,2.728133631326642785e+02,4.174258131803369452e+02,2.157656911418390848e+02,3.329905363836504648e+02,2.511667608648002101e+02,6.182743165390421609e+02,1.114076860406443217e+02,1.112273879409360404e+02,5.046041989854081748e+02,5.849545506933894785e+02,2.486582980781158199e+02,1.378016287326432234e+02,4.035880870692248550e+02,3.860894547405121671e+02,1.864314639545385148e+02,3.954716443856744377e+02,5.026354010260409382e+02,6.194182540343579149e+02,9.300950365293472544e+01,1.380734884499779582e+02,1.149276896716771148e+02,4.079018765940042499e+02,4.657509330273721844e+02,4.081223833673065542e+02,3.472559872534004626e+02,2.316176612727698227e+02,5.430474951591698982e+02,1.215543945476935903e+02,3.520268083268285864e+02,5.353130513396889683e+02,3.346624052575614883e+02,3.668047943447593866e+02,2.947409262680904476e+02,2.387323045141343982e+02,3.147205457561607318e+02,2.758527051219908230e+02,1.178784516709021375e+02,2.906396400671872016e+02,5.107030234068740242e+02,4.932108568390599430e+02,4.025612025295245076e+02,1.054280390958797966e+02,4.519355782185673434e+02,5.685311031487968876e+02,4.162733666337577461e+02,3.401730965534575830e+02,2.960779212278196155e+02,5.106623283660981656e+02,2.540921017389826488e+02,2.724905099060620728e+02,4.001207278561041107e+02,4.171581615061609796e+02,1.554554776417414530e+02,4.487022762990723663e+02,5.051487164200808593e+02,5.133320115797691869e+02,4.549293437973007599e+02,5.919833949169342304e+02,1.895056855499984465e+02,3.297905327372188822e+02,2.710858043542785936e+02,4.300298796070869116e+02,4.254104521225764302e+02,5.040746135949448785e+02,2.086989004536787888e+02,8.751903521632550564e+01,1.205935906749916739e+02,3.273774055761291493e+02,2.358334740462560148e+02,2.702628684370394581e+02,2.441735070172375117e+02,2.822071131337538077e+02,5.623627553212186285e+02,3.869803683046899891e+02,2.981575377346815685e+02,3.194457574520810681e+02
4.487942281496278270e+02,5.161144099746830989e+02,5.139102585570386736e+02,4.888666704934836957e+02,4.118319591801686101e+02,0.000000000000000000e+00,1.167549104807195058e-02,5.037237463919919378e+02,2.786375749880812123e+02,6.335540153220557613e+02,4.624599399572773564e+02,8.254273145248190531e+02,3.334752304866844952e+02,8.907679260144531099e+02,8.229199654117275031e+02,8.816877984254673493e+02,9.824300075560725531e+01,5.421859551161689978e+02,8.204438808247243742e+02,7.056614568113880068e+02,4.298765430579435360e+02,6.386778080318151751e+02,3.438881339838446252e+02,5.247923235249311347e+02,3.796144598749929173e+02,8.833648236474924431e+01,2.036240509502367217e+02,1.346285899431843802e+02,4.835462139139918349e+02,8.505810503592458645e+02,4.829613873426590658e+02,4.872492280659347443e+02,8.229524076027166757e+02,9.651886101215321787e+02,2.009981891253482615e+02,5.376740965284876665e+02,1.834727183144294713e+02,7.961705997359425737e+02,2.345108369118050859e+02,8.700352421130487812e+01,8.768548902005687751e+02,8.419637159436163074e+02,4.478790876802193566e+02,5.053696222385884766e+02,4.887770397447509367e+02,7.179584642183510823e+02,8.113069823184496272e+02,8.046647941494187535e+02,7.489069425441409749e+02,3.754129992795719204e+02,7.850813691953060243e+02,4.994845136029682067e+02,6.568129576371661926e+01,9.100335926082060496e+02,8.893054136444183655e+01,7.588790341798427335e+02,1.858018717707175540e+02,4.355793009870192805e+02,1.128696737983036513e+02,3.191234216947266304e+02,4.853606779539202307e+02,1.265214006937722644e+02,7.196336543305103532e+02,8.035039145961878830e+02,8.108274779669128520e+02,4.787416337830577504e+02,7.191709214940570973e+02,7.513423030826282911e+02,7.974747470988392024e+02,7.240798077345006334e+01,2.636003642512035299e+02,8.891954444243674516e+02,6.012635423783239048e+02,5.367242730179673345e+02,1.084214315176923975e+02,7.673485391770066144e+01,5.076835454021042437e+02,8.516830726658200774e+02,8.822831384921955760e+02,8.884209478031716571e+02,8.257692978434009774e+02,7.947170309742989502e+02,5.469166552997722874e+02,1.466222771097156965e+02,6.764297767647163937e+02,1.924307914377829931e+01,8.037641445793583443e+02,8.840389127007566685e+02,6.021731774999774416e+02,4.324807280901782747e+02,5.100831036374845553e+02,1.009652905885001957e+02,5.710323671323288863e+02,4.707907059272757806e+02,5.801509884747068782e+02,6.159496266990344111e+02,7.346547738105101644e+02,7.830818758420500671e+02,2.685180719153854056e+02,7.294674528543952192e+02
4.487826652292696394e+02,5.161044914590413555e+02,5.139006329608513397e+02,4.888571621441915909e+02,4.118212872001710707e+02,1.167549104807195058e-02,0.000000000000000000e+00,5.037121717845159310e+02,2.786266701046390608e+02,6.335448717088340800e+02,4.624500316778577940e+02,8.254205395256617521e+02,3.334722553452940588e+02,8.907563071571195223e+02,8.229107359243104156e+02,8.816761778582720126e+02,9.823139137662920461e+01,5.421743684601485711e+02,8.204346075896396542e+02,7.056525194057606996e+02,4.298652410575234057e+02,6.386661867940528055e+02,3.438779532048048964e+02,5.247813017800815487e+02,3.796093454423659068e+02,8.834075154944549979e+01,2.036145046459573393e+02,1.346246102673243854e+02,4.835346353823468348e+02,8.505765204677453539e+02,4.829518199229079869e+02,4.872395954781641763e+02,8.229453933674183190e+02,9.651770120040691836e+02,2.009865253714520179e+02,5.376640652628954058e+02,1.834744335176261245e+02,7.961596457641552433e+02,2.344994743881607064e+02,8.700496453638022842e+01,8.768432711290093948e+02,8.419594298929389424e+02,4.478676872960529636e+02,5.053602637454119417e+02,4.887674589890443144e+02,7.179513835562815984e+02,8.112991502368612373e+02,8.046534125325225659e+02,7.488971020261943750e+02,3.754014980412101750e+02,7.850763551882333786e+02,4.994749021805979510e+02,6.566962411038707614e+01,9.100219707189085057e+02,8.891887827861293658e+01,7.588696051811556345e+02,1.857906525640722180e+02,4.355677587998732179e+02,1.128580089111810310e+02,3.191186626819424532e+02,4.853512044514359332e+02,1.265121844170395207e+02,7.196292689312822404e+02,8.034970803523577842e+02,8.108172900158128868e+02,4.787320077170976447e+02,7.191649809626320575e+02,7.513387690595889126e+02,7.974631906622745419e+02,7.239801764896084535e+01,2.635895288491606721e+02,8.891838478256977396e+02,6.012518999798902541e+02,5.367173783356455488e+02,1.084234923633278385e+02,7.673934163321766277e+01,5.076745135257471020e+02,8.516732287973044322e+02,8.822715345425718851e+02,8.884093312808118981e+02,8.257607005653758279e+02,7.947131271370765262e+02,5.469077168598819298e+02,1.466184672596608607e+02,6.764197002232743898e+02,1.925471821172983056e+01,8.037525656972399020e+02,8.840273266007542361e+02,6.021618517437935907e+02,4.324712232891019426e+02,5.100732770660204096e+02,1.009536637789639713e+02,5.710207103068286187e+02,4.707792431090762193e+02,5.801393296236748256e+02,6.159415546255422669e+02,7.346514524294302646e+02,7.830723093915911477e+02,2.685141257307230376e+02,7.294565077631606300e+02
1.393960975714943800e+02,3.434710730471738316e+02,3.645275511283230685e+02,3.638131631335573388e+02,2.633596543552520757e+02,5.037237463919919378e+02,5.037121717845159310e+02,0.000000000000000000e+00,2.414374212950243930e+02,4.595809742915785705e+02,3.283050103883523434e+02,7.378480902051061321e+02,5.678505935730046303e+02,4.163733391992333281e+02,5.891714145437372281e+02,4.072827353456871720e+02,4.055191372792065749e+02,3.869483423540050637e+01,5.841431868806387229e+02,5.211891200146876599e+02,9.311314898569743548e+01,1.866005158983469983e+02,3.076806796185322810e+02,2.390043853414464365e+02,5.259141223437235340e+02,5.519500613497915538e+02,3.799600396057612102e+02,4.926614104747309852e+02,2.021782527905079618e+01,8.659216739133844385e+02,3.578874670027382194e+02,3.547175909133521827e+02,7.232377959786535939e+02,4.922234828531509265e+02,3.039784422872188543e+02,3.429002870655473885e+02,5.815767914718423981e+02,4.215695169858498161e+02,2.964920932455391380e+02,5.323682693895609646e+02,4.029717379735191685e+02,8.695091860768707193e+02,1.740134312929009184e+02,3.797853522552164236e+02,3.588146434325303176e+02,6.395047210441209700e+02,6.685693395342913163e+02,3.759537563369605095e+02,4.867881831825018821e+02,1.295673581732591515e+02,7.911315979172048856e+02,3.602707591848680408e+02,4.389724093099425204e+02,4.342864462509065788e+02,4.151869396729359778e+02,5.254635687747274915e+02,3.211617065679674283e+02,6.876542140178749207e+01,3.914282175265495312e+02,5.137834236848606224e+02,3.650231547245320485e+02,4.245512522623926088e+02,7.673133377965825730e+02,7.173986231646562146e+02,5.063509827023664229e+02,3.525719029789613046e+02,6.974147935049088574e+02,8.274072068643010880e+02,3.409796148966595410e+02,4.497246993574076441e+02,2.567349534440030538e+02,4.193655299885914474e+02,1.496537189942126531e+02,5.310680181071483048e+02,5.465174955965100025e+02,5.462883600952085317e+02,4.018321652709327623e+02,5.672954622994224110e+02,4.113157194747824406e+02,4.146139294479127102e+02,6.335096327602374231e+02,8.471339033347830991e+02,4.252446116193503372e+02,4.956997665653837544e+02,4.159653069275299231e+02,5.225571727105384525e+02,3.423591343965201190e+02,4.164369697671042445e+02,2.284241815971419385e+02,3.495034353297245389e+02,3.483242494200032411e+02,4.028604522656171412e+02,1.210554953735215378e+02,4.387749932103812966e+01,1.256382917139125510e+02,5.158588496571813948e+02,8.226161337939566920e+02,5.337358018821282712e+02,5.181166865408013109e+02,3.690581275502686367e+02
2.450716213161229007e+02,4.121957324480484885e+02,4.230979407544687092e+02,4.071660142290601243e+02,2.907138935675964717e+02,2.786375749880812123e+02,2.786266701046390608e+02,2.414374212950243930e+02,0.000000000000000000e+00,5.468319519589597348e+02,3.685794965167607984e+02,8.019340466811310080e+02,4.568856797756275228e+02,6.534986474357551742e+02,7.185221796899089668e+02,6.443330869393697640e+02,1.853812233630789024e+02,2.797227426821606855e+02,7.145145353849428602e+02,6.201596402149118603e+02,1.560944416764128562e+02,4.084810713918680563e+02,2.707263721116219699e+02,3.599821888250830852e+02,4.506022659304455260e+02,3.444115367962649543e+02,2.361471327616999361e+02,3.115497689600870217e+02,2.224248325368920405e+02,8.859896223931722261e+02,3.998861881889673668e+02,4.006635678968747243e+02,7.925522136448450965e+02,7.294798793828613270e+02,1.083017779020891425e+02,4.253799921312697734e+02,4.018008680641480623e+02,6.143430358890464049e+02,1.567513349460966197e+02,3.286006036856876449e+02,6.398155370064878298e+02,8.838213397787903887e+02,2.642213622944655071e+02,4.268960478892190054e+02,4.040933185922809798e+02,6.926957468578647195e+02,7.563157243630035964e+02,5.936599467697529917e+02,6.244785987032882986e+02,1.149825575839248017e+02,8.119566279096304697e+02,4.116486914483301121e+02,2.193449283117680864e+02,6.719699121736924781e+02,1.961946908613771825e+02,6.506841008474426644e+02,9.482047599435716734e+01,1.736864017038857924e+02,1.752865403576780921e+02,4.119779446567181935e+02,4.057177750272370531e+02,2.389961537480383527e+02,7.663391672651321187e+02,7.795969605313160855e+02,6.673995489164850596e+02,3.939916876929454475e+02,7.261754420329328923e+02,8.160845913242389997e+02,5.703296469470811871e+02,2.413170420986592148e+02,1.567295133785276029e+01,6.550193557730589191e+02,3.688545528628648071e+02,5.355431197943984216e+02,3.472671497158575562e+02,3.361234036238009253e+02,4.414692445043813223e+02,7.212005899473637101e+02,6.472743187393958806e+02,6.515373067476097049e+02,7.442659430772265523e+02,8.483048140488854187e+02,4.782571353278358401e+02,3.190794935689009435e+02,5.469762846305782205e+02,2.961272270922401049e+02,5.737883415044865387e+02,6.512887265319016024e+02,4.065217197482255074e+02,3.624186782042909272e+02,4.112263469997939751e+02,1.834826319605478488e+02,3.366951831367495060e+02,2.022096465951357800e+02,3.446849468283275542e+02,5.690139071563539801e+02,8.052688762858257405e+02,6.678341131443905851e+02,3.908568814620304579e+02,5.515832295658849489e+02
3.355444594679795500e+02,1.346366077084026074e+02,1.260224704140185708e+02,1.475410953334132103e+02,2.565084841037436263e+02,6.335540153220557613e+02,6.335448717088340800e+02,4.595809742915785705e+02,5.468319519589597348e+02,0.000000000000000000e+00,1.817903660399438195e+02,2.784989286210147270e+02,4.171988602324227031e+02,4.953722289714265798e+02,1.895604885438676774e+02,4.897868822747732906e+02,5.677273027368291878e+02,4.620881877749417299e+02,1.873408838201792435e+02,7.447537122150517064e+01,5.077849161641397586e+02,3.600134828592510416e+02,2.990469693477272131e+02,2.206041008996823223e+02,3.339259653579852056e+02,6.135420381829064809e+02,4.304267015849595168e+02,5.236722561005839225e+02,4.560214129326678290e+02,4.232553503391508798e+02,1.542841925390098083e+02,1.514485613011235898e+02,2.636577074558332470e+02,5.415489896323281300e+02,4.995757307068953423e+02,1.236050265585790982e+02,5.645483655009020367e+02,2.769876966125069089e+02,4.328772911230530553e+02,5.929228709920575966e+02,4.855452734313348060e+02,4.311631479030427272e+02,3.028708193549281305e+02,1.293135697334011525e+02,1.489141302173167389e+02,1.867623056696379535e+02,2.130721440400833444e+02,3.587848321584131099e+02,1.352721412232964155e+02,4.753987194319562946e+02,3.523320399667244942e+02,1.393032181325829413e+02,5.824229223335269126e+02,5.110809567800186528e+02,5.695278599670650692e+02,1.283965131639421600e+02,5.469836596036292349e+02,4.638884534243034636e+02,5.531715027199470569e+02,3.800858473705127381e+02,1.504460543774634971e+02,5.070406648144807491e+02,3.537175798779846332e+02,2.584890894471736260e+02,2.112353651844872218e+02,1.594676935734897540e+02,2.596935106545925578e+02,4.188203072004909018e+02,4.050045727210099926e+02,5.617598854584888386e+02,5.525418306816918630e+02,4.833325397462905926e+02,3.632166850997270444e+02,1.832652555082599974e+02,5.899263279394191386e+02,6.170137500359493288e+02,1.261661979862353320e+02,2.308972687495320599e+02,4.817633822785189182e+02,4.924437961944630047e+02,1.991218677378011819e+02,4.225523003064182603e+02,8.816229674317968090e+01,5.159286386866610883e+02,1.018967761493727409e+02,6.496103851569550898e+02,4.177990495831419935e+02,4.750194948421590198e+02,2.624546224893243220e+02,2.028636903061004091e+02,1.360317044200872374e+02,5.648466160457971910e+02,3.686882914926277408e+02,4.841692379242568904e+02,3.719063386006102974e+02,8.676441228441106546e+01,4.221258711548300084e+02,1.554727042149801548e+02,4.292320815554990645e+02,2.337787314856934415e+02
